55.944425,-3.188396,S,55.944125,-3.188396,8.795291411938939,279.8287443594062
55.944125,-3.188396,NNE,55.944402163859756,-3.1882811949702905,8.795291411938939,278.5787443594062
55.944402163859756,-3.1882811949702905,NNE,55.94467932771951,-3.188166389940581,105.45275467467155,364.8808259567128
55.94467932771951,-3.188166389940581,NNW,55.94495649157927,-3.1882811949702905,105.45275467467155,363.6308259567128
55.94495649157927,-3.1882811949702905,NW,55.945168623613625,-3.1884933270046463,115.61911403098541,412.73329796653854
55.945168623613625,-3.1884933270046463,NNW,55.94544578747338,-3.188608132034356,228.76154854069642,468.813772654516
55.94544578747338,-3.188608132034356,NW,55.94565791950774,-3.1888202640687116,257.8203984452862,566.6463539227602
55.94565791950774,-3.1888202640687116,SW,55.94544578747338,-3.1890323961030673,266.28402634166594,632.2605219374141
55.94544578747338,-3.1890323961030673,WSW,55.94533098244367,-3.1893095599628207,266.28402634166594,631.0105219374141
55.94533098244367,-3.1893095599628207,WSW,55.94521617741396,-3.189586723822574,266.28402634166594,629.7605219374141
55.94521617741396,-3.189586723822574,WSW,55.94510137238425,-3.1898638876823275,309.32237071026776,664.4568913029242
55.94510137238425,-3.1898638876823275,W,55.94510137238425,-3.1901638876823277,335.59846403965275,757.1658755245578
55.94510137238425,-3.1901638876823277,W,55.94510137238425,-3.190463887682328,335.59846403965275,755.9158755245578
55.94510137238425,-3.190463887682328,W,55.94510137238425,-3.190763887682328,335.59846403965275,754.6658755245578
55.94510137238425,-3.190763887682328,W,55.94510137238425,-3.1910638876823283,335.59846403965275,753.4158755245578
55.94510137238425,-3.1910638876823283,W,55.94510137238425,-3.1913638876823285,335.59846403965275,752.1658755245578
55.94510137238425,-3.1913638876823285,WSW,55.94498656735454,-3.191641051542082,427.2584421802035,785.8718217973224
55.94498656735454,-3.191641051542082,WSW,55.94487176232483,-3.1919182154018353,533.0665817557721,826.1842652768685
55.94487176232483,-3.1919182154018353,NW,55.945083894359186,-3.192130347436191,555.9759621641815,930.2365202678462
