55.944425,-3.188396,NNE,55.94470216385976,-3.1882811949702905,0.0,248.75
55.94470216385976,-3.1882811949702905,WNW,55.94481696888947,-3.188558358830044,124.65728312383597,294.7885970360683
55.94481696888947,-3.188558358830044,SE,55.94460483685511,-3.188346226795688,124.65728312383597,293.5385970360683
55.94460483685511,-3.188346226795688,SE,55.94439270482076,-3.1881340947613324,124.65728312383597,292.2885970360683
55.94439270482076,-3.1881340947613324,SE,55.9441805727864,-3.1879219627269766,124.65728312383597,291.0385970360683
55.9441805727864,-3.1879219627269766,S,55.9438805727864,-3.1879219627269766,131.1215616339319,290.2849804168224
55.9438805727864,-3.1879219627269766,SW,55.94366844075204,-3.1881340947613324,131.1215616339319,289.0349804168224
55.94366844075204,-3.1881340947613324,E,55.94366844075204,-3.187834094761332,131.1215616339319,287.7849804168224
55.94366844075204,-3.187834094761332,W,55.94366844075204,-3.1881340947613324,131.1215616339319,286.5349804168224
55.94366844075204,-3.1881340947613324,WSW,55.94355363572233,-3.1884112586210858,131.1215616339319,285.2849804168224
55.94355363572233,-3.1884112586210858,WSW,55.94343883069262,-3.188688422480839,171.97473200080444,308.65392382507065
55.94343883069262,-3.188688422480839,SE,55.943226698658265,-3.1884762904464834,171.97473200080444,307.40392382507065
55.943226698658265,-3.1884762904464834,N,55.94352669865827,-3.1884762904464834,171.97473200080444,306.15392382507065
55.94352669865827,-3.1884762904464834,NNW,55.943803862518024,-3.188591095476193,171.97473200080444,304.90392382507065
55.943803862518024,-3.188591095476193,S,55.94350386251802,-3.188591095476193,171.97473200080444,303.65392382507065
55.94350386251802,-3.188591095476193,SW,55.943291730483665,-3.1888032275105487,171.97473200080444,302.40392382507065
55.943291730483665,-3.1888032275105487,SE,55.94307959844931,-3.188591095476193,171.97473200080444,301.15392382507065
55.94307959844931,-3.188591095476193,ENE,55.94319440347902,-3.1883139316164395,171.97473200080444,299.90392382507065
55.94319440347902,-3.1883139316164395,ESE,55.94307959844931,-3.188036767756686,202.6713701234508,327.6046856974241
55.94307959844931,-3.188036767756686,SSW,55.94280243458955,-3.1881515727863956,202.6713701234508,326.3546856974241
55.94280243458955,-3.1881515727863956,ESE,55.94268762955984,-3.187874408926642,202.6713701234508,325.1046856974241
55.94268762955984,-3.187874408926642,W,55.94268762955984,-3.1881744089266424,202.6713701234508,323.8546856974241
55.94268762955984,-3.1881744089266424,NW,55.9428997615942,-3.188386540960998,202.6713701234508,322.6046856974241
55.9428997615942,-3.188386540960998,WSW,55.94278495656449,-3.1886637048207516,326.49873235521716,384.57457915706016
55.94278495656449,-3.1886637048207516,WSW,55.94267015153478,-3.188940868680505,326.49873235521716,383.32457915706016
55.94267015153478,-3.188940868680505,WNW,55.94278495656449,-3.1892180325402584,326.49873235521716,382.07457915706016
55.94278495656449,-3.1892180325402584,NE,55.942997088598844,-3.1890059005059026,356.568102745152,410.68345632503184
55.942997088598844,-3.1890059005059026,NE,55.9432092206332,-3.188793768471547,356.568102745152,409.43345632503184
55.9432092206332,-3.188793768471547,ENE,55.94332402566291,-3.1885166046117934,356.568102745152,408.18345632503184
55.94332402566291,-3.1885166046117934,W,55.94332402566291,-3.1888166046117936,356.568102745152,406.93345632503184
55.94332402566291,-3.1888166046117936,ENE,55.94343883069262,-3.18853944075204,356.568102745152,405.68345632503184
55.94343883069262,-3.18853944075204,SE,55.943226698658265,-3.1883273087176844,356.568102745152,404.43345632503184
55.943226698658265,-3.1883273087176844,ESE,55.943111893628554,-3.188050144857931,356.568102745152,403.18345632503184
55.943111893628554,-3.188050144857931,NE,55.94332402566291,-3.1878380128235753,356.568102745152,401.93345632503184
55.94332402566291,-3.1878380128235753,SSW,55.943046861803154,-3.1879528178532848,356.568102745152,400.68345632503184
55.943046861803154,-3.1879528178532848,S,55.94274686180315,-3.1879528178532848,356.568102745152,399.43345632503184
55.94274686180315,-3.1879528178532848,N,55.943046861803154,-3.1879528178532848,356.568102745152,398.18345632503184
55.943046861803154,-3.1879528178532848,E,55.943046861803154,-3.1876528178532846,356.568102745152,396.93345632503184
55.943046861803154,-3.1876528178532846,SSE,55.9427696979434,-3.187538012823575,356.568102745152,395.68345632503184
55.9427696979434,-3.187538012823575,ESE,55.94265489291369,-3.1872608489638217,356.568102745152,394.43345632503184
55.94265489291369,-3.1872608489638217,W,55.94265489291369,-3.187560848963822,356.568102745152,393.18345632503184
55.94265489291369,-3.187560848963822,N,55.94295489291369,-3.187560848963822,356.568102745152,391.93345632503184
